Time,Blade,Action,Type,Interface,Origin,Source,Destination,Service,Access Rule Number,Access Rule Name,Description,SNI,TLS Server Host Name
2026-04-02T15:00:40Z,Firewall,Accept,Connection,,,192.168.100.150,20.190.147.5,443,,Cleanup rule,,,
2026-04-02T15:00:40Z,Application Control,Drop,Session,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:40Z,Firewall,Drop,Connection,,,192.168.100.150,157.240.203.14,443,,Facebook,,,
2026-04-02T15:00:39Z,Firewall,Accept,Connection,,,192.168.100.150,20.190.147.5,443,,Cleanup rule,,,
2026-04-02T15:00:36Z,Firewall,Accept,Connection,,,192.168.100.150,2.22.248.146,443,,Cleanup rule,,,
2026-04-02T14:59:55Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Cleanup rule,,,
2026-04-02T14:59:54Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T14:59:53Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.28.10,443,,Cleanup rule,,,
2026-04-02T14:59:53Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.27.12,443,,Cleanup rule,,,
2026-04-02T14:59:53Z,Firewall,Accept,Connection,,,192.168.100.150,13.224.106.66,443,,Cleanup rule,,,
2026-04-02T14:59:53Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.28.10,443,,Cleanup rule,,,
2026-04-02T14:59:53Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Cleanup rule,,,
2026-04-02T14:59:44Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Cleanup rule,,,
2026-04-02T14:59:43Z,Firewall,Accept,Connection,,,192.168.100.150,20.190.147.5,443,,Cleanup rule,,,
2026-04-02T14:59:43Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,20.190.147.5,443,,,,,
2026-04-02T14:59:43Z,Firewall,Accept,Connection,,,192.168.100.150,20.190.147.5,443,,Cleanup rule,,,
2026-04-02T14:59:42Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T14:59:42Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T14:59:42Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,20.190.147.5,443,,,,,
2026-04-02T14:59:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,35.214.168.80,443,,,,,
2026-04-02T14:59:39Z,Firewall,Accept,Connection,,,192.168.100.150,35.214.168.80,443,,Cleanup rule,,,
2026-04-02T14:59:39Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,35.214.168.80,443,,,,,
2026-04-02T14:59:38Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T14:59:38Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T14:59:38Z,Firewall,Accept,Connection,,,192.168.100.150,2.22.248.170,443,,Cleanup rule,,,
2026-04-02T14:59:38Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,2.22.248.170,443,,,,,
2026-04-02T14:59:38Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,150.171.28.10,443,,,,,
2026-04-02T14:59:38Z,Firewall,Accept,Connection,,,192.168.100.150,204.79.197.203,443,,Cleanup rule,,,
2026-04-02T14:59:37Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T14:59:37Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T14:59:37Z,Firewall,Accept,Connection,,,192.168.100.150,204.79.197.203,443,,Cleanup rule,,,
2026-04-02T14:59:37Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,204.79.197.203,443,,,,,
2026-04-02T14:59:36Z,Firewall,Accept,Connection,,,192.168.100.150,40.79.141.152,443,,Cleanup rule,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,40.79.141.152,443,,,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.27.12,443,,,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.224.106.66,443,,,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,151.5.18.65,443,,,,,
2026-04-02T14:59:36Z,Firewall,Accept,Connection,,,192.168.100.150,151.5.18.65,443,,Cleanup rule,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,40.79.141.152,443,,,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,13.224.106.66,443,,,,,
2026-04-02T14:59:36Z,Firewall,Accept,Connection,,,192.168.100.150,172.211.159.152,443,,Cleanup rule,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,150.171.27.12,443,,,,,
2026-04-02T14:59:36Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,151.5.18.65,443,,,,,
2026-04-02T14:59:35Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.211.159.152,443,,,,,
2026-04-02T14:59:35Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,2.22.248.170,443,,,,,
2026-04-02T14:59:35Z,Firewall,Accept,Connection,,,192.168.100.150,2.22.248.170,443,,Cleanup rule,,,
2026-04-02T14:59:35Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,172.211.159.152,443,,,,,
2026-04-02T14:59:35Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,2.22.248.170,443,,,,,
2026-04-02T14:58:37Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:58:37Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Cleanup rule,,,
2026-04-02T14:58:37Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Cleanup rule,,,
2026-04-02T14:58:37Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T14:58:35Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.28.11,443,,,,,
2026-04-02T14:58:35Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.28.11,443,,Cleanup rule,,,
2026-04-02T14:58:31Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,142.251.209.40,443,,,,,
2026-04-02T14:58:31Z,Firewall,Accept,Connection,,,192.168.100.150,142.251.209.40,443,,Cleanup rule,,,
2026-04-02T14:58:29Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,20.190.147.5,443,,,,,
2026-04-02T14:58:29Z,Firewall,Accept,Connection,,,192.168.100.150,20.190.147.5,443,,Cleanup rule,,,
2026-04-02T14:58:29Z,Firewall,Accept,Connection,,,192.168.100.150,20.190.147.5,443,,Cleanup rule,,,
2026-04-02T14:58:29Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,20.190.147.5,443,,,,,
2026-04-02T14:58:29Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,20.190.147.5,443,,,,,
2026-04-02T14:58:29Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,20.190.147.5,443,,,,,
2026-04-02T14:58:28Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,216.239.34.36,443,,,,,
2026-04-02T14:58:28Z,Firewall,Accept,Connection,,,192.168.100.150,216.239.34.36,443,,Cleanup rule,,,
2026-04-02T14:58:28Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.217.23.72,443,,,,,
2026-04-02T14:58:28Z,Firewall,Accept,Connection,,,192.168.100.150,172.217.23.72,443,,Cleanup rule,,,
2026-04-02T14:57:47Z,Firewall,Accept,Connection,,,192.168.100.150,13.83.125.0,443,,Navigazione,,,
2026-04-02T14:57:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.83.125.0,443,,,,,
2026-04-02T14:56:56Z,Firewall,Accept,Connection,,,192.168.100.150,13.69.109.130,443,,Navigazione,,,
2026-04-02T14:56:49Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.69.109.130,443,,,,,
2026-04-02T14:54:55Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,216.239.34.36,443,,,,,
2026-04-02T14:54:55Z,Firewall,Accept,Connection,,,192.168.100.150,216.239.34.36,443,,Cleanup rule,,,
2026-04-02T14:54:55Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,142.251.209.40,443,,,,,
2026-04-02T14:54:55Z,Firewall,Accept,Connection,,,192.168.100.150,142.251.209.40,443,,Cleanup rule,,,
2026-04-02T14:54:55Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,142.251.209.40,443,,,,,
2026-04-02T14:54:54Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.217.23.72,443,,,,,
2026-04-02T14:54:54Z,Firewall,Accept,Connection,,,192.168.100.150,172.217.23.72,443,,Cleanup rule,,,
2026-04-02T14:54:54Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,172.217.23.72,443,,,,,
2026-04-02T14:54:53Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,142.251.127.84,443,,,,,
2026-04-02T14:54:53Z,Firewall,Accept,Connection,,,192.168.100.150,142.251.127.84,443,,Cleanup rule,,,
2026-04-02T14:54:51Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,2.22.248.146,443,,,,,
2026-04-02T14:54:51Z,Firewall,Accept,Connection,,,192.168.100.150,2.22.248.146,443,,Cleanup rule,,,
2026-04-02T14:54:51Z,Firewall,Accept,Connection,,,192.168.100.150,135.236.174.218,443,,Cleanup rule,,,
2026-04-02T14:54:51Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,135.236.174.218,443,,,,,
2026-04-02T14:54:51Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,2.22.248.146,443,,,,,
2026-04-02T14:54:50Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,135.236.174.218,443,,,,,
2026-04-02T14:54:50Z,Firewall,Accept,Connection,,,192.168.100.150,135.236.174.218,443,,Cleanup rule,,,
2026-04-02T14:54:50Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,135.236.174.218,443,,,,,
2026-04-02T14:54:50Z,Firewall,Accept,Connection,,,192.168.100.150,135.236.174.218,443,,Cleanup rule,,,
2026-04-02T14:54:50Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:54:50Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Cleanup rule,,,
2026-04-02T14:54:46Z,Firewall,Accept,Connection,,,192.168.100.150,135.236.174.218,443,,Cleanup rule,,,
2026-04-02T14:54:46Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,135.236.174.218,443,,,,,
2026-04-02T14:54:45Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,135.236.174.218,443,,,,,
2026-04-02T14:54:21Z,Firewall,Accept,Alert,,,192.168.100.150,192.178.202.95,443,,,,,
2026-04-02T14:54:19Z,Firewall,Accept,Alert,,,192.168.100.150,13.69.109.130,443,,,,,
2026-04-02T14:52:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.83.125.0,443,,,,,
2026-04-02T14:52:39Z,Firewall,Accept,Connection,,,192.168.100.150,13.83.125.0,443,,Navigazione,,,
2026-04-02T14:52:37Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.69.109.130,443,,,,,
2026-04-02T14:52:37Z,Firewall,Accept,Connection,,,192.168.100.150,13.69.109.130,443,,Navigazione,,,
2026-04-02T14:51:07Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:51:07Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:50:41Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:50:41Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:50:40Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T14:50:40Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Navigazione,,,
2026-04-02T14:50:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:50:39Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:50:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.69.109.130,443,,,,,
2026-04-02T14:50:39Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,13.69.109.130,443,,,,,
2026-04-02T14:50:39Z,Firewall,Accept,Connection,,,192.168.100.150,13.69.109.130,443,,Navigazione,,,
2026-04-02T14:50:36Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,192.178.202.95,443,,,,,
2026-04-02T14:50:36Z,Firewall,Accept,Connection,,,192.168.100.150,192.178.202.95,443,,Navigazione,,,
2026-04-02T14:48:24Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,216.239.34.36,443,,,,,
2026-04-02T14:48:24Z,Firewall,Accept,Connection,,,192.168.100.150,216.239.34.36,443,,Navigazione,,,
2026-04-02T14:48:24Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,150.171.28.11,443,,,,,
2026-04-02T14:48:24Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,216.239.34.36,443,,,,,
2026-04-02T14:48:23Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.28.11,443,,Navigazione,,,
2026-04-02T14:48:23Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,172.217.168.136,443,,,,,
2026-04-02T14:48:23Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,172.217.168.136,443,,,,,
2026-04-02T14:48:23Z,Firewall,Accept,Connection,,,192.168.100.150,172.217.168.136,443,,Navigazione,,,
2026-04-02T14:48:23Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,150.171.28.11,443,,,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,142.251.141.232,443,,,,,
2026-04-02T14:48:22Z,Firewall,Accept,Connection,,,192.168.100.150,142.251.141.232,443,,Navigazione,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,192.178.202.95,443,,,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,192.178.202.95,443,,,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,142.251.209.33,443,,,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,142.251.141.232,443,,,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,142.251.209.33,443,,,,,
2026-04-02T14:48:22Z,Firewall,Accept,Connection,,,192.168.100.150,142.251.209.33,443,,Navigazione,,,
2026-04-02T14:48:22Z,Firewall,Accept,Connection,,,192.168.100.150,142.251.209.33,443,,Navigazione,,,
2026-04-02T14:48:22Z,Firewall,Accept,Connection,,,192.168.100.150,192.178.202.95,443,,Navigazione,,,
2026-04-02T14:48:22Z,Firewall,Accept,Connection,,,192.168.100.150,192.178.202.95,443,,Navigazione,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,192.178.202.95,443,,,,,
2026-04-02T14:48:22Z,Firewall,Accept,Connection,,,192.168.100.150,192.178.202.95,443,,Navigazione,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,192.178.202.95,443,,,,,
2026-04-02T14:48:22Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,142.251.209.33,443,,,,,
2026-04-02T14:48:21Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,142.251.127.84,443,,,,,
2026-04-02T14:48:21Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,98.64.238.3,443,,,,,
2026-04-02T14:48:21Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,142.251.127.84,443,,,,,
2026-04-02T14:48:21Z,Firewall,Accept,Connection,,,192.168.100.150,142.251.127.84,443,,Navigazione,,,
2026-04-02T14:48:21Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,40.126.53.9,443,,,,,
2026-04-02T14:48:21Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,98.64.238.3,443,,,,,
2026-04-02T14:48:21Z,Firewall,Accept,Connection,,,192.168.100.150,98.64.238.3,443,,Navigazione,,,
2026-04-02T14:48:21Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,40.126.53.9,443,,,,,
2026-04-02T14:48:21Z,Firewall,Accept,Connection,,,192.168.100.150,40.126.53.9,443,,Navigazione,,,
2026-04-02T14:48:12Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:48:12Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:48:11Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:48:07Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:48:07Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:47:55Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T14:47:55Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,157.240.203.174,443,,,,,
2026-04-02T14:47:55Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Navigazione,,,
2026-04-02T14:47:54Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:47:54Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,157.240.203.14,443,,,,,
2026-04-02T14:47:54Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:47:39Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,13.83.125.0,443,,,,,
2026-04-02T14:47:39Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,13.83.125.0,443,,,,,
2026-04-02T14:47:38Z,Firewall,Accept,Connection,,,192.168.100.150,13.83.125.0,443,,Navigazione,,,
2026-04-02T14:47:38Z,HTTPS Inspection,HTTPS Inspect,Connection,,,192.168.100.150,52.123.128.14,443,,,,,
2026-04-02T14:47:38Z,HTTPS Inspection,HTTPS Inspect,Session,,,192.168.100.150,52.123.128.14,443,,,,,
2026-04-02T14:47:38Z,Firewall,Accept,Connection,,,192.168.100.150,52.123.128.14,443,,Navigazione,,,
2026-04-02T14:46:26Z,Firewall,Accept,Connection,,,192.168.100.150,52.123.128.14,443,,Navigazione,,,
2026-04-02T14:45:07Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:45:04Z,Firewall,Accept,Connection,,,192.168.100.150,20.190.177.84,443,,Navigazione,,,
2026-04-02T14:44:53Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Navigazione,,,
2026-04-02T14:44:53Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.174,443,,Navigazione,,,
2026-04-02T14:44:51Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:44:51Z,Firewall,Accept,Connection,,,192.168.100.150,157.240.203.14,443,,Navigazione,,,
2026-04-02T14:42:40Z,Firewall,Accept,Connection,,,192.168.100.150,52.123.128.14,443,,Navigazione,,,
2026-04-02T14:42:09Z,Firewall,Accept,Connection,,,192.168.100.150,74.178.240.51,443,,Navigazione,,,
2026-04-02T14:42:04Z,Firewall,Accept,Connection,,,192.168.100.150,150.171.28.11,443,,Navigazione,,,
2026-04-02T14:41:56Z,Firewall,Accept,Connection,,,192.168.100.150,132.196.74.209,443,,Navigazione,,,
2026-04-02T14:41:55Z,Firewall,Accept,Connection,,,192.168.100.150,72.154.7.99,443,,Navigazione,,,
2026-04-02T14:41:42Z,Firewall,Accept,Connection,,,192.168.100.150,132.196.74.209,443,,Navigazione,,,
2026-04-02T14:36:04Z,Firewall,Accept,Connection,,,192.168.100.150,13.89.178.27,443,,Navigazione,,,
2026-04-02T14:35:52Z,Firewall,Accept,Connection,,,192.168.100.150,72.153.5.131,443,,Navigazione,,,
2026-04-02T14:34:10Z,Firewall,Accept,Connection,,,192.168.100.150,2.22.248.161,443,,Navigazione,,,
